word	kept	dropped	passes	tier
クレープ	43	42	42 43 | 43 | 43	jmdict
クロコン	40	45	45 | 40 | 40	corpus
クロス	18	40 42	18 | 18 42 | 18 40	corpus
クロック	45	16	45 | 16 45 | 45	corpus
クーリングオフ	34	15 37	34 37 | 15 34 | 34	jmdict
グチ	31	30	30 | 31 | 31	corpus
グラウンド	47	17	17 | 47 | 47	corpus
グラス	40	51	40 51 | 40 | 40	corpus
グラマー	18	20 31	18 31 | 18 | 20	jmdict
グランス	30	56	30 | 30 | 56	jmdict
グランプリ	13	32	13 | 32 | 13	jmdict
グリス	41	51	41 51 | 41 | 41	corpus
グリップ	45	14	45 | 45 | 14 45	jmdict
グリークラブ	27	32	27 | 27 32 | 27	jmdict
グリーン	18 47	13	18 47 | 18 47 | 13 47	jmdict
グル	24	22	24 | 24 | 22 24	corpus
グルメ	20	24 43	24 | 20 | 20 43	jmdict
グループ	27	22	27 | 27 | 22 27	corpus
グループホーム	44	27	44 | 44 | 27 44	jmdict
グレゴリオ	32	20	32 | 20 | 32	jmdict
グロ	13	18	13 | 18 | 13	jmdict
グロテスク	13	18	18 | 13 | 13	jmdict
グロリア	32	13	13 32 | 32 | 32	jmdict
グロー	46	45	46 | 46 | 45	corpus
グローバリズム	30	26	26 | 30 | 30	jmdict
ケア	30	35	30 | 30 | 35	corpus
ケイ		19 20 45	20 | 45 | 19	corpus
ケット	40	42	42 | 40 | 40	corpus
ケルン	26	44	26 44 | 26 | 26	jmdict
ケージ	40	45	40 | 45 | 40	corpus
ケース	11 40	13	11 13 40 | 11 40 | 11 40	corpus
ケーススタディ	30 32	11	30 | 30 32 | 11 32	jmdict
ケースバイケース	30	13	30 | 13 | 30	corpus
ケーブル	41	45	41 | 41 | 45	corpus
ケープ	42	17	17 42 | 42 | 42	corpus
ゲバリスタ	24	36	24 | 24 36 | 24	jmdict
ゲレンデ	47	17	17 47 | 47 | 47	jmdict
ゲーテ	20	32	20 | 20 | 20 32	corpus
ゲート	44 45	30	44 45 | 30 44 | 45	corpus
ゲーム	33	40	33 | 33 | 33 40	corpus
ゲームセンター	44	27 38	27 44 | 44 | 38 44	jmdict
コアダンプ	40	31	31 40 | 40 | 40	corpus
コスプレ	33	42	33 42 | 33 | 33	jmdict
コスモポリタン	20	26	20 26 | 20 | 20	jmdict
コックピット	45	44	45 | 44 | 45	jmdict
コピペ	15	31	15 | 31 | 15	jmdict
コピー	15 40	32	15 40 | 40 | 15 32 40	corpus
コマ	40	45 55	40 | 40 | 40 45 55	corpus
コマンドプロンプト	45	31	45 | 31 45 | 45	corpus
コマンドライン	31	30 45	31 45 | 31 | 30 31	corpus
コマーシャル	32	31	31 32 | 32 | 32	jmdict
コミック	32	40	32 40 | 32 | 32	jmdict
コミッション	37	27	37 | 37 | 27 37	jmdict
コミット		15 30 32 34 40	15 30 | 40 | 32 34	jmdict
コミュニケ	31	35	31 35 | 31 | 31	corpus
コミュニケーション	35	31	35 | 35 | 31 35	corpus
コミュニティ	26	27	26 27 | 26 | 26	corpus
コレクション	11	40	40 | 11 | 11	corpus
コロナ	57	52 53	52 53 | 57 | 57	jmdict
コロン	31	40 56	31 | 31 40 56 | 31	corpus
コングロマーチャント	38	27	27 38 | 38 | 38	jmdict
コンコース	17	44	17 | 17 | 17 44	jmdict
コンシューマー	24	20	20 | 24 | 24	corpus
コンストラクタ	30	31	30 | 31 | 30	corpus
コンセンサス	30	10 35	30 | 10 30 | 35	corpus
コンダクター	24	41	24 | 24 41 | 24	jmdict
コンチネンタル	26	43	43 | 26 | 26	jmdict
コンテキスト	13	10	13 | 13 | 10	corpus
コンテスト	35	33	33 | 35 | 35	corpus
コンテナ	40	45	40 | 40 45 | 40	corpus
コントラ	32 45	24 36	32 | 24 32 36 45 | 45	corpus
コントラクト	34	38	34 | 34 | 34 38	corpus
コントラスト	18	13	13 | 18 | 18	jmdict
コンパニオン	22	24	22 24 | 22 | 22	jmdict
コンビニ	44	27 38	44 | 38 44 | 27 44	corpus
コンピューティング	30	15	30 | 15 | 30	corpus
コンベンション	35	33	35 | 33 35 | 35	jmdict
コンボイ	45	22	22 | 45 | 45	jmdict
コンポ	45	40	40 | 45 | 45	corpus
コンポーネント	40	11	40 | 40 | 11	corpus
コーダ	32	20 24	24 | 20 32 | 32	corpus
コーチング	30	35	35 | 30 | 30	jmdict
コーディ	20	24	20 | 20 | 24	corpus
コーヒーショップ	44	38	44 | 38 44 | 44	jmdict
コール	31	35	31 | 31 35 | 31	corpus
コールド	50	15	15 | 50 | 50	jmdict
コールドゲーム	33	15	15 33 | 33 | 33	jmdict
コールバック		30 31 35	35 | 31 | 30	corpus
コーン	43	18 40 45 54	43 45 | 40 43 54 | 18 43	jmdict
コーンスターチ	43	41	43 | 41 43 | 43	jmdict
ゴシップ	31	10	31 | 31 | 10 31	jmdict
ゴッドファーザー	24	20 22	22 24 | 24 | 20	jmdict
ゴミ箱	40	45	40 | 45 | 40	corpus
ゴロ		15 33 40	40 | 15 | 33	jmdict
ゴーグル	45	42	45 | 42 | 45	jmdict
ゴーストタウン	26	44	26 44 | 26 | 26	jmdict
ゴール	17 30	15	17 30 | 15 30 | 17 30	corpus
ゴールライン	17	18	17 | 17 | 18	jmdict
サイ	55	45	45 55 | 55 | 55	corpus
サイクル	16	15	16 | 16 | 15 16	corpus
サイト	31	17 40	31 | 17 | 31 40	corpus
サイン	10 31	18	10 18 31 | 10 31 | 10 31	corpus
サイン会	35	32	35 | 32 35 | 35	jmdict
サイン入り	32	40	40 | 32 | 32	jmdict
サスペンション	15 45	51	15 45 51 | 45 | 15 45	jmdict
サスペンス	32	30	30 32 | 32 | 32	jmdict
サターン	52	45	52 | 45 52 | 52	jmdict
サド	20	30	20 | 20 30 | 20	jmdict
サドル	45	40	45 | 40 | 45	jmdict
サハラ砂漠	26	17 47	26 | 26 47 | 17	jmdict
サファリ	33	15	33 | 15 | 33	jmdict
サブ	24	13	24 | 13 | 24	corpus
サブシステム	45	27	45 | 45 | 27	corpus
サブジェクト	10	31	10 | 10 | 10 31	corpus
サプライ		38 40 41	38 | 41 | 40	corpus
サマリ	31	32	32 | 31 | 31	corpus
サマリー	10 31	32	10 31 | 10 31 | 32	corpus
サマースクール	33	27	27 33 | 33 | 33	jmdict
サラウンド	45	32	32 45 | 45 | 45	jmdict
サルバルサン		40 41 51	40 | 41 | 51	jmdict
サルーン	44	38	44 | 44 | 38 44	jmdict
サロン	35 44	38	35 38 44 | 35 44 | 44	jmdict
サンクチュアリ	17 44	47	44 47 | 17 | 17 44	jmdict
サンダーバード	45	55	55 | 45 | 45	jmdict
サンディエゴ	26	17	26 | 17 | 26	corpus
サンドペーパー	41	45	41 | 41 | 45	jmdict
サンフォライズ	15	42	15 42 | 15 | 15	jmdict
サンプリング	15	30	15 | 15 | 30	jmdict
サンプル	11	40	11 | 11 40 | 11	corpus
サーチ	15	30	15 | 15 | 30	corpus
サーチライト	46	45	45 46 | 46 | 46	jmdict
サード	24	19	24 | 24 | 19 24	corpus
サービスエース	10	33	33 | 10 | 10	jmdict
サーフィン	33	15	15 | 33 | 33	jmdict
サーブ	15	35	15 | 15 | 15 35	corpus
サーベイランス		15 30 36	36 | 15 | 30	jmdict
シ	32	31	31 | 32 | 32	corpus
シアター	44	32	32 44 | 44 | 44	jmdict
シアン	18	51	18 51 | 18 | 18	jmdict
シェア	19 35	37	19 35 | 19 35 | 19 37	corpus
シオニズム	36	30	36 | 30 | 36	jmdict
シグナル	10	50	10 | 10 | 10 50	corpus
シス		11 18 20	11 | 20 | 18	corpus
システム	27 45	10 30 40	10 27 45 | 27 45 | 30 40	corpus
システムコンポーネント	45	40	45 | 40 45 | 45	corpus
システムズ		27 30 45	27 | 30 | 45	jmdict
シソーラス	31 40	32	31 32 | 31 40 | 31 40	jmdict
シド	20	32	20 | 32 | 20	corpus
シナモン	43	54	43 | 43 54 | 43	jmdict
シナリオライター	24	32	24 32 | 24 | 24	jmdict
シニア	24	20	24 | 24 | 20	corpus
シフト	15	16	15 | 15 16 | 15	corpus
シャトル	45	40	40 45 | 45 | 45	jmdict
シャー	50	25	50 | 25 | 50	corpus
シャープ	18	32	18 32 | 18 | 18	jmdict
シャーリング	42	15	42 | 42 | 15	jmdict
シュルレアリスム	32	33	32 | 32 | 32 33	jmdict
シュート	15 54	45	15 45 54 | 15 54 | 15	jmdict
ショック	14 30	50	30 50 | 14 30 | 14 30	jmdict
ショッピングモール	44	38	38 44 | 44 | 44	jmdict
ショップ	44	38	44 | 44 | 38 44	jmdict
ショーケース	40	45	45 | 40 | 40	jmdict
ショート	32 37	15 18 24 45 50	37 45 | 18 24 32 37 50 | 15 32	corpus
ショートカット	17 45	18	17 45 | 17 18 45 | 17 45	corpus
ショートステイ	16	38	16 | 16 | 38	jmdict
シリコン	51	41	51 | 51 | 41 51	jmdict
シリンダー	45	18	45 | 45 | 18 45	jmdict
シル	44	40	40 | 44 | 44	corpus
シルズ	51	40	51 | 51 | 40	corpus
シルバー	51	20	20 51 | 51 | 51	jmdict
シン	56	19	56 | 56 | 19	jmdict
シンカー	45	11 15	11 45 | 45 | 15	jmdict
シンガーソングライター	24	32	24 | 24 32 | 24	jmdict
シンク	45	44	44 | 45 | 45	corpus
シングル	11	32 44	11 | 11 | 11 32 44	corpus
シンドローム	57	56	56 | 57 | 57	jmdict
シンナー	41	51	41 | 41 51 | 41	jmdict
シンボリスト	24	32	24 | 24 | 24 32	jmdict
シンポ		31 33 35	35 | 33 | 31	jmdict
シンポジウム	35	31	35 | 31 35 | 35	jmdict
シーア派	33	11	11 33 | 33 | 33	jmdict
シーク	15	23	15 | 15 | 23	corpus
シーケンス	18	15	18 | 15 | 18	corpus
シーソーゲーム	13	33	33 | 13 | 13	jmdict
シーツ	40	42	42 | 40 | 40	jmdict
シード	19 54	30	19 54 | 30 54 | 19	corpus
シームレス	13	18	13 | 18 | 13	jmdict
シーリング	15 44	19 41	15 19 44 | 15 41 44 | 44	jmdict
ジェイ	31	55	31 | 55 | 31	corpus
ジェスチャー	31 35	56	31 35 | 35 56 | 31	jmdict
ジェネレーション	16	11 20 26	16 20 | 11 16 26 | 16	jmdict
ジェノサイド	10	15	10 | 15 | 10	jmdict
ジェントリ	25	24	24 | 25 | 25	corpus
ジェントリー	24	25	24 | 24 | 25	corpus
ジハード	33	36	33 | 33 | 36	jmdict
ジブ	45	40	40 | 45 | 45	corpus
ジャイアント	20	18 53	20 53 | 18 20 | 20	jmdict
ジャック	45	15 40	45 | 15 40 45 | 45	corpus
ジャパニーズ	23	31	23 31 | 23 | 23	jmdict
ジャパンカップ	33	10	10 | 33 | 33	jmdict
ジャポニカ	11	43 54	54 | 11 43 | 11	jmdict
ジャム	43	13	43 | 43 | 13 43	jmdict
ジャンクション	17	45	17 | 17 45 | 17	corpus
ジャー	45	40	40 | 45 | 45	corpus
ジャーナリズム	31	32	31 32 | 31 | 31	jmdict
ジャーナル	31 32	10 33 40	10 32 33 | 31 32 | 31 32 40	corpus
ジョイント	45	15	45 | 45 | 15 45	jmdict
ジョギング	15	33	15 | 15 | 15 33	jmdict
ジョーカー	40	20	20 40 | 40 | 40	jmdict
ジル	20	45	20 | 20 | 45	corpus
ジレンマ	30	13	30 | 13 | 30	jmdict
ジー	50	11	11 | 50 | 50	corpus
スイッチ	45	15	15 45 | 45 | 45	corpus
スイート	40 45	44	45 | 40 44 | 40 45	corpus
スオート	40	11	40 | 40 | 11	corpus
スカ	13	32	13 | 13 32 | 13	corpus
スキル	14	30	14 | 14 | 14 30	corpus
スキンケア		30 33 56	30 | 56 | 33	jmdict
スキーマ	18	30	18 | 18 30 | 18	corpus
スクラム	35	18	18 35 | 35 | 35	jmdict
スクリーン	45	40	45 | 45 | 40	corpus
スクレ	26	15	15 | 26 | 26	corpus
スクープ	31	45	31 | 31 45 | 31	corpus
スケジューリング	16	30	16 | 16 | 30	corpus
スケーティング	15	33	15 | 33 | 15	jmdict
スケート	15	45	15 | 15 45 | 15	jmdict
スケープゴート	22	20	20 | 22 | 22	jmdict
スコア	19	32	19 | 19 32 | 19	corpus
スコアボード	40	45	45 | 40 | 40	corpus
スコープ	19	45	19 | 19 45 | 19	corpus
スタイリング	32	30 42	30 42 | 32 | 32	jmdict
スタイル	18 30	32	18 | 18 30 32 | 18 30	corpus
スタジオ	44	27	44 | 27 44 | 44	corpus
スタブ	45	40	45 | 40 45 | 45	jmdict
スタミナ	14	57	57 | 14 | 14	jmdict
スタン	15	13	15 | 13 | 15	jmdict
スタンス	30	18	30 | 18 30 | 30	corpus
スタンド	45	38 44	45 | 38 44 45 | 45	corpus
スターキー	27	45	45 | 27 | 27	corpus
スターター	24 45	43	24 43 45 | 45 | 24 45	jmdict
スチール	32 41	51	32 41 | 41 51 | 32 41	jmdict
スティック	45	40	40 45 | 45 | 45	corpus
スティン	11	40	11 | 40 | 11	corpus
ステップ	15 30	44	30 | 15 30 44 | 15	corpus
ステロイド	51	40	51 | 40 51 | 51	jmdict
ステージ	16 44	13 32	16 | 13 44 | 16 32 44	corpus
ステート	13	26	13 | 13 26 | 13	corpus
ステートアマ	33	24 36	33 | 24 | 33 36	jmdict
スト		15 34 38	15 | 34 | 38	corpus
ストウ	40	15	40 | 15 | 40	corpus
ストック	37 40 54	19	37 40 | 19 37 40 54 | 37 40 54	jmdict
ストライキ	15	34 38	15 | 15 38 | 34	jmdict
ストライク		10 15 33	10 | 33 | 15	jmdict
ストレージ	45	40	45 | 45 | 40 45	corpus
ストレート	18	43	18 | 18 | 18 43	jmdict
ストロボ	46	45	45 | 46 | 46	jmdict
ストローク	15	32 57	15 32 57 | 15 | 15	corpus
ストール	42	15 44	15 42 | 42 44 | 42	corpus
スナップ	32 45	15	32 | 15 32 45 | 32 45	corpus
スバ	26	11	11 | 26 | 26	corpus
スパイク	15 42 45	14 18	42 | 15 18 42 45 | 14 15 45	jmdict
スパイラル	18	15	18 | 18 | 15 18	jmdict
スパー	15	35	15 | 35 | 15	corpus
スパーリング	15	33	15 | 33 | 15	jmdict
スピルリナ	53	43	53 | 43 53 | 53	jmdict
スピーカ	45	24	45 | 24 45 | 45	corpus
スピーカー	45	24	45 | 24 45 | 45	corpus
スピード	19	15	19 | 19 | 15	corpus
スピードウェイ	17	44	17 | 17 | 44	jmdict
スプリント	16 38	33	33 38 | 16 38 | 16 38	corpus
スペシャル	13	32	13 32 | 13 | 13	jmdict
スペース	17	18 52	17 | 17 18 52 | 17	corpus
スポット	17	46	17 | 17 46 | 17	corpus
スポンサー	24	27 37	24 | 27 37 | 24	corpus
スポーツ新聞	32 40	31	31 40 | 32 40 | 32	jmdict
スマイル	56	30	56 | 56 | 30 56	jmdict
スモーカー	20 45	24	20 45 | 24 45 | 20	jmdict
スラ		18 32 40	40 | 32 | 18	corpus
スライス	15	18 43	15 18 | 15 | 43	corpus
スライド	32	15 40 45	15 32 | 32 40 45 | 32	corpus
スラック	27	31 45	27 | 31 45 | 27	jmdict
スラッグ	31	17	31 | 31 | 17 31	corpus
スラッシュ	18	31	18 | 18 | 31	corpus
スラム	26 44	17	44 | 17 26 44 | 26	corpus
スラローム		15 32 33	32 | 15 | 33	jmdict
スリープ		13 15 57	57 | 15 | 13	corpus
スレーブ	25	20 45	25 | 20 | 25 45	jmdict
スロット	45	17	17 45 | 45 | 45	corpus
スロー	15	19	19 | 15 | 15	corpus
スワード	40	47	40 | 40 | 47	corpus
スーパー	38	44	38 | 38 | 38 44	corpus
スーパースター	24	20	24 | 24 | 20	jmdict
スーパーマン	20	32	20 32 | 20 | 20	jmdict
セカンド	24 45	16 18 19	19 24 45 | 16 24 45 | 18 24	jmdict
セクション	18	17 27	18 | 17 | 18 27	corpus
セクタ	11	38	11 | 38 | 11	corpus
セクター	38	26	26 38 | 38 | 38	corpus
セグメント	11	18 40	11 | 11 | 18 40	corpus
セッション	35	16 32	16 | 32 35 | 35	corpus
セッティング	30	15	30 | 15 30 | 30	jmdict
セマンティクス	31	30	30 | 31 | 31	corpus
セミナー	33	31	31 | 33 | 33	jmdict
セラピー	30	15	30 | 30 | 15	jmdict
セラー	44	24	44 | 44 | 24	jmdict
セル	40	45 53 56 57	40 57 | 40 45 53 | 40 56	corpus
セルフ	20	30	20 | 20 | 20 30	corpus
セレクション	11 30	15	30 | 11 15 | 11 30	jmdict
セロハンテープ	40	41	40 | 41 | 40	jmdict
センタ	17 27	44	17 27 44 | 17 27 | 17 27	corpus
セージ	54	43	54 | 54 | 43 54	corpus
セールス	37	38	37 | 37 | 37 38	jmdict
ゼネスト		35 36 38	36 | 35 | 38	jmdict
ゼロックス	45	32	45 | 32 45 | 45	jmdict
ソプラノ	32	18	32 | 18 | 32	jmdict
ソユーズ	52	45	45 | 52 | 52	jmdict
ソルト	43	41 51	43 51 | 43 | 41 43	corpus
ソロ	32	20	32 | 20 32 | 32	jmdict
ソース	10 31 43	32	10 31 43 | 31 32 43 | 10 31 43	corpus
ソード	45	40	40 | 45 | 45	corpus
タイ	23 26 42 55	10 31	26 | 23 26 42 55 | 10 23 26 31 42 55	corpus
タイアップ	35	38	38 | 35 | 35	jmdict
タイゲーム	13	10	13 | 10 | 13	jmdict
タイト	18	13	18 | 18 | 13	jmdict
タイプ	11	18 45	11 | 11 | 11 18 45	corpus
タイムセール	37	16	37 | 16 37 | 37	jmdict
タイムリー	13	15	13 | 15 | 13	jmdict
タウ	18	51	51 | 18 | 18	corpus
タカ	55	37	55 | 37 55 | 55	corpus
タコ	55	43 56	43 55 | 55 | 55 56	corpus
タック	42	18	42 | 18 42 | 42	corpus
タッチ	15	32 35 56	32 35 56 | 15 | 15	jmdict
タブ	40	45	40 | 40 | 45	corpus
タブロイド	32	40	32 | 32 | 32 40	jmdict
タブー	33	34	33 34 | 33 | 33	jmdict
タム	45	44	44 | 45 | 45	corpus
タラ	55	43	55 | 43 55 | 55	corpus
タリス	45	42	45 | 42 | 45	corpus
タルク	41	51	41 | 41 | 41 51	jmdict
タレント	24 32	30	24 32 | 24 | 24 30 32	jmdict
タンデム	45	18 22	45 | 18 45 | 22	jmdict
タンパ	26	45	45 | 26 | 26	corpus
ターキー	43 55	19	43 55 | 43 55 | 19 43 55	corpus
タール	51	41	51 | 51 | 41 51	corpus
ダイアグラム	18	32	18 | 18 | 18 32	jmdict
ダイアログ	31	40 45	31 40 | 31 | 31 45	corpus
ダイエット	30	33	30 | 30 | 30 33	jmdict
ダイジェスト	32	31	32 | 32 | 31	corpus
ダイナマイト	41	40	40 | 41 | 41	jmdict
ダイナミクス	14	15	14 15 | 14 | 14	jmdict
ダイヤ	16 51	18	16 18 51 | 16 51 | 16 51	jmdict
ダウン	13 42	15 41	15 41 42 | 13 42 | 13 42	corpus
ダウンタウン	17	26	17 | 17 | 17 26	jmdict
ダカ	37	55	37 | 55 | 37	jmdict
ダッシ	15	18	15 | 15 | 18	corpus
ダッチワイフ	40	45	45 | 40 | 40	jmdict
ダミー	40	10 18	10 40 | 18 | 40	jmdict
ダメージ	13	15	13 | 13 | 15	jmdict
ダン	18	19	18 | 18 | 19	corpus
ダーク	13	18	18 | 13 | 13	corpus
ダート	47	17	47 | 17 | 47	corpus
ダートマス	27	26	27 | 27 | 26	corpus
チア		32 33 35	33 | 35 | 32	jmdict
チェイン	15	18 45	15 | 15 | 18 45	corpus
チェッカー	45	24	45 | 45 | 24 45	corpus
チェック	30	10	30 | 10 | 30	corpus
チェリー	43	54	43 | 43 | 43 54	jmdict
チェルノブイリ	26	10	10 26 | 26 | 26	jmdict
チェーン	45	15 38	45 | 15 38 45 | 45	corpus
チキン	20 43	24 55	20 43 | 24 43 | 20 43 55	jmdict
チャイム	45	50	45 | 45 | 45 50	jmdict
チャック	45	42	45 | 45 | 42	jmdict
チャットルーム		17 35 44	44 | 17 | 35	corpus
チャネリング	31	30 35	30 31 | 31 35 | 31	jmdict
チャリティー	35	33	35 | 33 | 35	jmdict
チャーター	37	38	37 38 | 37 | 37	jmdict
チャート	18	32	18 | 32 | 18	jmdict
チュートリアル	30	31 32	31 32 | 30 | 30	corpus
チューブ	40	45	45 | 40 | 40	jmdict
チョキ	18	56	56 | 18 | 18	jmdict
チョン	23	20	20 | 23 | 23	corpus
チョーキング	15 32	30 50	15 32 | 30 50 | 15 32	jmdict
チリ	26	43	26 | 26 43 | 26	corpus
チン	50	56	56 | 50 | 50	corpus
ツアー	15	33	15 | 15 33 | 15	jmdict
ツイン	11	18 44	11 | 11 | 18 44	corpus
ツナ	43	55	43 | 43 | 43 55	jmdict
ツーリスト	20	24	20 | 24 | 20	jmdict
テア		18 20 40	18 | 20 | 40	corpus
ティアラ	40	42	40 | 42 | 40	corpus
テイ	18	20	20 | 18 | 18	corpus
テイスト	13 43	30	13 43 | 30 43 | 13 43	jmdict
テキス	31	32	31 32 | 31 | 31	corpus
テクノロジー	30	33	33 | 30 | 30	corpus
テスト	10	15 30	30 | 10 | 10 15	corpus
テストケース	30	10 11	11 | 30 | 10 30	corpus
テックス	41	19	41 | 41 | 19	corpus
テッド		20 27 31	31 | 20 | 27	corpus
テナント	24	27	24 | 27 | 24	corpus
テナー	32	24	32 | 24 32 | 32	corpus
テノール	32	18	32 | 18 32 | 32	jmdict
テムコ	26	10	10 | 26 | 26	corpus
テリトリー	17	26	17 | 17 26 | 17	jmdict
テル	17	20	20 | 17 | 17	corpus
テレクラ		27 35 38	38 | 27 | 35	jmdict
テレグラフ	45	31	45 | 31 45 | 45	jmdict
テレビ	45	32	45 | 32 45 | 45	corpus
テロップ	31	32	31 | 31 | 32	jmdict
テン	55	19	19 | 55 | 55	corpus
テンペラ	32	41	32 | 32 41 | 32	jmdict
テンポ	16	19	16 | 16 | 19	corpus
テンポラリー	16	24	24 | 16 | 16	jmdict
テーゼ	10	30	10 | 10 | 30	jmdict
テーブル	40	18	40 | 40 | 18 40	corpus
テープ	40	41 45	40 45 | 40 | 40 41	jmdict
テーマ	32	30	32 | 32 | 30 32	corpus
ディ	31	40	40 | 31 | 31	corpus
ディスカッション	31	35	31 35 | 31 | 31	corpus
ディスクアクセス	15	45	15 45 | 15 | 15	corpus
ディスクリプタ		10 31 40	40 | 31 | 10	corpus
ディスコ	44	32 33	44 | 32 44 | 33 44	jmdict
ディストリビューション	15	11 38 40	11 15 | 15 40 | 15 38	corpus
ディテール	18	10	18 | 18 | 10	jmdict
ディフェンス	30	36	30 | 30 | 36	jmdict
ディベート	31	35	31 | 31 35 | 31	jmdict
デコレーション	32	18 40	32 | 32 40 | 18 32	jmdict
デザイン	32	18 30	18 32 | 30 32 | 32	jmdict
デジタル	18	11 30	30 | 18 | 11 18	corpus
デスク	45	40	45 | 45 | 40	corpus
デタント	13	35 36	36 | 13 | 13 35	jmdict
デッキ	17 44	40 45	17 44 45 | 40 44 | 17 44	jmdict
デッド	13	57	57 | 13 | 13	jmdict
デッドヒート	13	14	13 | 14 | 13	jmdict
デニム	41	42	41 | 41 42 | 41	jmdict
デノミ	37	15	15 37 | 37 | 37	jmdict
デフォルメ	18	32	18 | 18 | 18 32	jmdict
デブ	20	56	20 56 | 20 | 20	jmdict
デベロッパー	24	27	24 | 24 | 24 27	jmdict
デマンド	37	19	19 37 | 37 | 37	jmdict
デモクラット	24	36	24 36 | 24 | 24	jmdict
デモンストレーション	35	31 36	35 36 | 31 35 | 35	jmdict
デュオ	11	32	32 | 11 | 11	jmdict
データベース	40	45	40 | 45 | 40	corpus
データ構造	18	45	18 45 | 18 | 18	corpus
デート	35	16	16 35 | 35 | 35	corpus
デーモン	45	53	45 | 45 53 | 45	corpus
トイレ	44	45	44 | 44 45 | 44	jmdict
トウ	56	41	56 | 41 | 56	corpus
トグル	45	15	45 | 45 | 15 45	corpus
トサー	24	11	11 | 24 | 24	corpus
トッパー	42	40	40 | 42 | 42	jmdict
トップ	24	19	24 | 19 24 | 24	corpus
トップスター	24	32	24 32 | 24 | 24	jmdict
トップニュース	31	10	31 | 10 31 | 31	jmdict
トライ	15	30	15 | 30 | 15	corpus
トライアル	15	30	15 | 15 | 30	jmdict
トラクト	40	32	40 | 32 | 40	corpus
トラスト	30	27	27 30 | 30 | 30	corpus
トラッド	18 33	42	18 33 | 18 33 | 33 42	jmdict
トラップ	45	30	45 | 30 45 | 45	corpus
トラバーユ	38	15	38 | 38 | 15	jmdict
トラフ	50	17	50 | 50 | 17 50	corpus
トラフィック	15	19	15 19 | 15 | 15	jmdict
トラブル	10	13	10 | 13 | 10	jmdict
トランザクション	37	15	37 | 37 | 15 37	corpus
トリオ	22	32	22 | 22 32 | 22	corpus
トリップ	15	30	15 | 15 30 | 15	jmdict
トリートメント	15	40	15 | 15 | 15 40	jmdict
トル	19	45	45 | 19 | 19	corpus
トレース	15	45	15 | 15 | 15 45	corpus
トレードマーク	18	34	18 | 18 34 | 18	jmdict
トレーニング		15 30 33	33 | 30 | 15	corpus
トロイ	40	26	26 | 40 | 40	jmdict
トロイカ	45	22 27 36	27 45 | 36 45 | 22 45	jmdict
トロール	22	24	22 | 24 | 22	corpus
トワイライト	16	50	16 | 16 50 | 16	jmdict
トンネル	44	17	44 | 17 44 | 44	corpus
トークショー	32	31	31 32 | 32 | 32	jmdict
トーチ	46	45	46 | 46 | 45 46	jmdict
トーナメント	33	10	10 | 33 | 33	jmdict
トール		18 19 37	18 | 19 | 37	jmdict
ドキュメント	31 40	32	32 40 | 31 40 | 31 40	corpus
ドクトリン	30	36	30 | 30 36 | 30	jmdict
ドック	44	56	44 | 44 56 | 44	corpus
ドッグファイト		15 35 36	36 | 15 | 35	jmdict
